lat,lon,diam_km,area_px
12.96051173631934,356.08670703710646,3.858888360703536,3335
12.980731983153078,358.3751819883527,1.638141947378618,601
12.954906071574225,358.9086555617863,1.654415280118958,613
12.936562724497126,358.7277074353448,1.2465333932794118,348
12.908481297348485,357.13410274621214,1.2138674481038554,330
12.878379729856928,353.862840032003,1.721861973632679,664
12.86683684242278,357.2304008807915,2.1507710048869138,1036
12.87543215696839,357.8693538972701,1.2465333932794118,348
12.827362595942983,356.2362167626097,1.0089780509326736,228
12.823244575183374,357.1023456601467,1.3513752145450026,409
12.702453509656197,356.8256330247241,3.9723505588744805,3534
12.744364175451807,357.5193155434237,1.4911762109763114,498
12.742749357876713,353.1814600278253,1.1418412310922141,292
12.727785484813085,354.7671144859813,1.5455789217792077,535
12.721105238970589,357.3816500865052,1.6064906953915192,578
12.701294860382308,356.4737777595577,1.725747338423167,667
12.671482108317214,358.9574896236299,2.631601917722546,1551
12.65403218920765,357.42746328551914,2.021272383645511,915
12.654934707125603,356.5944538798309,2.1497327373849973,1035
12.633610133830022,358.14029301186537,1.4222089138714373,453
12.617652209051725,357.5465449892241,1.1379240969709872,290
12.582804987980769,358.3264723557692,1.07745953619755,260
12.553396939528024,357.55322409660766,1.2303088397079105,339
12.519406893726591,357.4387216175094,1.0918674668133272,267
12.485420227050781,354.94496154785156,1.0691392608229981,256
12.471952145376175,355.9755032817398,1.6878141932771868,638
12.464100455465587,354.05235482034414,1.8189610492277353,741
12.420465198863637,353.01774857954547,1.567096137003176,550
12.42502170138889,354.46536741394925,1.3596103621530387,414
12.413715731070496,354.21656739556136,1.3077167373985268,383
12.407386487369338,358.9638025370209,1.132022981495878,287
12.357389951708766,356.6402825501486,1.7334919427962405,673
12.385894465042373,358.5243412341102,1.62308140082659,590
12.361115056818182,358.6319404987374,1.486677931614393,495
12.35662335980663,358.69350505006906,1.2713601088776183,362
12.320132268126176,356.2593475360954,2.6669948876994227,1593
12.329119318181817,357.52242542613635,1.7166678080316915,660
12.31061561853002,358.4724945005176,1.468547034663708,483
12.22623170771016,355.2320495825812,6.579428958891719,9695
12.272440032492355,357.44102995986236,1.2083372715155922,327
12.209175274970274,353.4720561459572,4.333085867113059,4205
12.233173593213058,356.3388973904639,1.139884346653076,291
12.18509582958633,357.3307673392536,3.5231950998171504,2780
12.217427884615384,357.74991736778844,1.07745953619755,260
12.176306330849268,354.2432266767435,1.9923478972492985,889
12.153410084432455,353.16785790117905,2.3634311223555913,1251
12.164594700727513,357.639576099537,1.8372793466889463,756
12.125539917671613,356.62922875115953,1.551346027344664,539
12.103572401889535,357.847596634266,1.7527037441911235,688
12.094810151356993,358.94014630088725,1.4624534522198227,479
12.09133689990942,353.72973986639494,1.1101172120918636,276
12.064363859689214,355.97576982404024,1.5628163944551698,547
12.067105355145413,354.0809738534676,1.4127589161037115,447
12.044435140575501,356.32574082629355,2.0563133014614166,947
12.047820761827458,353.59293831168833,1.551346027344664,539
11.973790922619047,355.81500651041665,1.3694271709509624,420
11.933646537162161,358.36693940033786,1.2853315185838614,370
11.920028577790974,356.83782103622326,1.3710564721470193,421
11.87538320806962,357.16374109968353,1.187839701172486,316
11.85032831671779,354.2587051859663,1.2064882462984352,326
11.844588438275434,357.4570603287841,1.3414263046555006,403
11.832962740384616,358.1764623397436,1.3196130410899098,390
11.813175560579783,357.2692447658573,2.12255952495342,1009
11.808724160520185,358.768169521545,1.6957320515614371,644
11.801243439885496,357.9113191793893,1.0815956724663733,262
11.75317851712548,353.39298075384124,1.8674105680611837,781
11.75954807394802,354.7134514232673,1.3430895741160322,404
11.734427787162161,356.5519557643581,1.6258300588512173,592
11.687744618395303,356.8430034042727,2.616286936550818,1533
11.719769716653028,358.3062250664894,1.651714192145888,611
11.683178857715431,358.92901427855713,1.4926726250116404,499
11.669482421875,356.9592982700893,1.1181326029109893,280
11.630942266246684,356.6747813743369,2.594866181988896,1508
11.642907511876485,358.51788895486936,1.3710564721470193,421
11.6312759907045,357.97448706580235,1.5105139670949161,511
11.623577492774567,354.38518899024564,1.2429462393867798,346
11.546907580662863,358.0429447431958,2.2551537559647703,1139
11.542475218413978,358.7543577788978,1.578452054650398,558
11.486061030982906,358.5529513888889,1.0221678663158689,234
11.45728204036965,355.5792421571012,1.0712253881936424,257
11.43804931640625,356.841697291324,1.6476542576352977,608
11.43406690140845,357.73548085387324,1.2590079481492549,355
11.432884579613095,358.90435500372024,1.224852897792631,336
11.389839194606413,358.44117658224,2.1434925711371045,1029
11.40883118872549,358.20886948529414,1.0670490549902913,255
11.375510416666668,353.4670625,2.2412513105757204,1125
11.35426408531022,358.6491645757299,1.1060877352306486,274
11.340879617914979,354.05621362601215,1.050177651417077,247
11.316824202674898,357.9152922453704,1.8041725026388094,729
11.310920692692878,357.5751837212537,1.734779348798272,674
11.29857490369288,358.52409338469715,2.0497887584095857,941
11.314280225409837,353.9111744364754,1.1669821548032924,305
11.263215819868002,358.82718799783794,3.132054595726053,2197
11.252833724710982,357.02169135356456,1.5222920321044207,519
11.2448828125,355.5223046875,1.1573772000700415,300
11.238698358050847,353.68751324152544,1.1476918649422425,295
11.154240871415771,357.36461133512546,1.1161341516211354,279
11.11245416135204,355.62754304846936,2.091834556537339,980
11.110618330792683,357.25256288109756,1.3530262539078923,410
11.081000313195991,354.65424902561244,1.4159159232050047,449
11.081797087874659,355.0886463300409,1.2801101096517737,367
11.0322064686214,356.9741552533436,1.4731006798084065,486
10.959111379613358,358.63818101933214,1.5939343445958705,569
10.954973147984441,354.34492961014854,1.7767405007973376,707
10.92863290168379,354.16923070062785,1.9777270264287108,876
10.914494730029585,357.9685465976331,1.9424178024989573,845
10.882316782994923,357.0877047311231,1.875760577112363,788
10.832794951123129,357.8235590422213,1.638141947378618,601
10.810105846774194,357.91382381164703,2.6828526093110012,1612
10.801235888035382,358.89665168179704,1.548465159441156,537
10.796858723958334,358.78376736111113,1.267843200041063,360
10.762227693485524,358.18642121380844,1.4159159232050047,449
10.732897354868914,357.74432350187266,1.0918674668133272,267
10.71621365017361,355.23740867332174,1.38885264008405,432
10.678092956542969,353.6427505493164,2.3906680646141023,1280
10.672084173387097,357.12563508064517,1.8602235860352252,775
10.636323474702381,357.2706589471726,1.224852897792631,336
10.616657239819006,354.9106924019608,1.7205649022820242,663
10.599250351123596,357.7028976474719,3.1519498794203464,2225
10.618839579417294,355.56313880404133,1.5412394309826616,532
10.598028442604356,355.63717069816244,2.218222430635733,1102
10.606570326994435,355.10986781076065,1.551346027344664,539
10.595574430717054,357.1375401223353,1.517885967777615,516
10.596635298295455,357.61288174715907,1.0857160518537674,264
10.551791799593968,355.0476770954176,1.3872442404245053,431
10.550095419847327,356.9475563573473,1.0815956724663733,262
10.532266219860407,357.4292810120558,1.3263630239585438,394
10.464338064287112,354.79918309953973,3.3762896909757547,2553
10.485915907663315,354.55932003768845,1.333078829039883,398
10.476150438262195,356.82862280868903,1.9134680785234044,820
10.48310546875,358.9173193359375,1.3364240760287476,400
10.419098469041149,356.9323283130338,3.3914641031228743,2576
10.419338640294974,357.68205600191186,2.475993863072109,1373
10.406170172002724,354.91113015156674,1.8103490784004477,734
10.329276842948719,358.19954904036933,2.7044019724333053,1638
10.296986459024552,357.45265583526873,2.594005672536619,1507
10.315358047779924,357.05855604488414,1.520824762334942,518
10.31875291511194,358.6431830107276,1.0939102515118986,268
10.29890918354743,357.6787456768775,1.5031058107802837,506
10.213784971765914,357.1261777571013,2.5541088579753977,1461
10.222364679192228,356.2180949642127,1.4776402920482405,489
10.221538342927632,357.90004368832234,1.165067498624806,304
10.211507686491935,357.6135206653226,1.6638345566892767,620
10.162227050422484,357.78568004913666,2.465150042216714,1361
10.194555617911153,358.56032534853495,1.53688768743306,529
10.185939697609001,356.4988792194093,1.781759551758729,711
10.189836516203703,355.65693721064815,1.0979844192509165,270
10.146463418723176,353.56449084629827,1.442471541245277,466
10.13344118830472,355.552021861588,1.442471541245277,466
10.140030082614942,357.0386752424569,1.2465333932794118,348
10.120496026400861,355.33431270204744,1.017790253624876,232
10.109745489690722,353.5192775451031,1.471584363729962,485
10.079442223837209,357.20044513081393,1.9099646247236175,817
10.080957749310661,353.6474250344669,1.5585248996873413,544
10.042247524568195,354.84336379541395,2.738039085345122,1679
10.046628760744985,358.188580094914,1.2483231047441834,349
10.04316552005597,355.07333692863807,1.0939102515118986,268
10.023367267765412,355.2218535958904,1.6148073550874007,584
10.017952696917808,357.66245719178085,1.3984641917236478,438
9.98421875,353.5900275735294,1.3775544065212535,425
9.93738297391529,353.285801911157,1.4700664836316226,484
9.917960738822806,357.5434013535685,2.3330075707635127,1219
9.91939649640657,355.5670479337782,1.4746154366917033,487
9.92404197080292,355.3507926551095,1.1060877352306486,274
9.892919475204621,357.3020704817646,3.045317257251188,2077
9.894810267857142,358.9148333459443,1.3579673278825395,413
9.859122044250393,355.31283880739795,2.3850583547370277,1274
9.8353828125,358.5581484375,1.0565360000342192,250
9.76979501607717,354.3689208199357,1.1784047646263889,311
9.765562855113636,354.42626953125,1.7166678080316915,660
9.7146987435751,355.93913187999715,3.9543250521057636,3502
9.739510395055325,354.1233710451245,1.7967325843355615,723
9.670694737346626,358.84522982170245,1.2064882462984352,326
9.657012996495327,354.54015405957944,1.5455789217792077,535
9.65728317481884,357.59282061443236,1.3596103621530387,414
9.651358468191965,358.0167803083147,1.4143383005165373,448
9.623526436941965,358.5487060546875,1.0000882031871008,224
9.583353701117318,355.5475962377793,2.8270976577891824,1790
9.53930944683908,354.0373114224138,2.5697944231753067,1479
9.575986051366396,353.96838626012146,1.485175477535155,494
9.574676127373419,357.51681170886076,1.187839701172486,316
9.566607566681736,354.8532189477848,1.571364223355838,553
9.548900036818852,358.92190951767304,1.741202100677668,679
